Date,Close,High,Low,Open,Volume,BTC-INR
2020-10-19,861833.8125,865449.4375,837054.75,844242.1875,1751316088616,BTC-INR
2020-10-20,875624.8125,881448.0,856953.375,862122.875,2271727094031,BTC-INR
2020-10-21,945436.75,971858.125,874730.875,875385.4375,3200784420125,BTC-INR
2020-10-22,955938.875,969913.375,937535.9375,943810.8125,2560527931838,BTC-INR
2020-10-23,954789.1875,958655.4375,941559.1875,956355.9375,2139342650611,BTC-INR
2020-10-24,967822.6875,970554.8125,951408.125,954791.75,1812061184126,BTC-INR
2020-10-25,962171.1875,984149.0,953203.375,967822.6875,1802111974712,BTC-INR
2020-10-26,966898.375,978685.3125,948453.0,962173.1875,2178638339511,BTC-INR
2020-10-27,1007752.875,1015658.9375,965728.0625,966898.0,2490917891024,BTC-INR
2020-10-28,984616.5625,1019734.375,957976.625,1007752.5625,2661050189792,BTC-INR
2020-10-29,998199.5625,1012870.4375,966485.5,984617.5625,4196924078909,BTC-INR
2020-10-30,1010758.25,1016995.625,980091.75,998198.8125,2281802563611,BTC-INR
2020-10-31,1028253.1875,1046699.1875,1004118.1875,1010759.0625,2261282224700,BTC-INR
2020-11-01,1025276.0625,1034299.8125,1016865.875,1028253.1875,1825125862394,BTC-INR
2020-11-02,1008973.5,1031586.0625,986205.625,1025270.25,2291251805569,BTC-INR
2020-11-03,1041555.25,1044144.625,991763.875,1008970.625,2230145847154,BTC-INR
2020-11-04,1048590.375,1056543.875,1016294.625,1041569.25,2605309453786,BTC-INR
2020-11-05,1155050.875,1164434.25,1046237.5,1048592.375,3028985122086,BTC-INR
2020-11-06,1151581.75,1176536.375,1126938.375,1155042.0,2947249362565,BTC-INR
2020-11-07,1097418.25,1164248.375,1067045.125,1151581.75,2591186353838,BTC-INR
2020-11-08,1145147.375,1156867.0,1090786.25,1097418.125,1970187619852,BTC-INR
2020-11-09,1133938.25,1167243.875,1101734.75,1145149.5,2525579799538,BTC-INR
2020-11-10,1135889.25,1145966.25,1124124.875,1133940.75,1899841952446,BTC-INR
2020-11-11,1170436.875,1185911.125,1135822.75,1135889.75,2219344622849,BTC-INR
2020-11-12,1218894.75,1217627.5,1159283.125,1170433.75,2559337102991,BTC-INR
2020-11-13,1216295.125,1229186.25,1191920.875,1218901.875,2355359787581,BTC-INR
2020-11-14,1197685.375,1216295.125,1173911.75,1216295.125,2048428961902,BTC-INR
2020-11-15,1189296.0,1201782.75,1177216.875,1197685.375,1763109616493,BTC-INR
2020-11-16,1243985.5,1249956.125,1184542.625,1189295.25,2346170051383,BTC-INR
2020-11-17,1315554.25,1323503.75,1232982.75,1241721.625,2908157863245,BTC-INR
2020-11-18,1321773.875,1370303.875,1285986.75,1315538.125,3642583038828,BTC-INR
2020-11-19,1320301.625,1343927.625,1290906.875,1321763.125,2740707255507,BTC-INR
2020-11-20,1381006.0,1391527.125,1316624.0,1320301.125,2743489562504,BTC-INR
2020-11-21,1382557.375,1404390.0,1367882.5,1381006.125,2940564699111,BTC-INR
2020-11-22,1362157.375,1386023.5,1310556.75,1382557.375,3060992950047,BTC-INR
2020-11-23,1363430.5,1385646.625,1334219.875,1362158.5,3173281998430,BTC-INR
2020-11-24,1413212.875,1432885.5,1340972.125,1363496.875,3806755938476,BTC-INR
2020-11-25,1382251.625,1432784.125,1371111.125,1412987.0,3225406940101,BTC-INR
2020-11-26,1266291.375,1392131.875,1206936.125,1382083.375,4533146341225,BTC-INR
2020-11-27,1264934.5,1288080.625,1223648.75,1266534.25,2875129367005,BTC-INR
2020-11-28,1310423.375,1320521.125,1250753.25,1265269.625,2411252845209,BTC-INR
2020-11-29,1344213.625,1352301.875,1298715.375,1310587.625,2302336869178,BTC-INR
2020-11-30,1452322.5,1460409.875,1344275.625,1344275.625,3531933561567,BTC-INR
2020-12-01,1385217.0,1461725.75,1349377.375,1452909.75,3656511984757,BTC-INR
2020-12-02,1414407.125,1423786.75,1347150.0,1385124.625,2754084326172,BTC-INR
2020-12-03,1437778.25,1444759.0,1397163.375,1414763.25,2360903848929,BTC-INR
2020-12-04,1380015.625,1441099.75,1379825.75,1437894.25,2499733123696,BTC-INR
2020-12-05,1413554.5,1414013.375,1371929.375,1379913.75,2010453682155,BTC-INR
2020-12-06,1427727.5,1431076.625,1394637.125,1413550.75,1866755921934,BTC-INR
2020-12-07,1416537.0,1432650.625,1397255.875,1427580.5,1985223984237,BTC-INR
2020-12-08,1350741.875,1422506.5,1346952.625,1416529.5,2336540800241,BTC-INR
2020-12-09,1369604.5,1374761.0,1319207.5,1350722.75,2540827506917,BTC-INR
2020-12-10,1347820.25,1369559.125,1323462.625,1369559.125,1885187932868,BTC-INR
2020-12-11,1331632.875,1348075.625,1300480.0,1347741.875,2058746862869,BTC-INR
2020-12-12,1386549.75,1395095.5,1330684.375,1331073.625,1603998328936,BTC-INR
2020-12-13,1411568.625,1429161.5,1381437.875,1386779.0,1876730027987,BTC-INR
2020-12-14,1417556.75,1421642.25,1401962.0,1411724.25,1655258315734,BTC-INR
2020-12-15,1427655.25,1434595.25,1405073.0,1417577.125,1966224483302,BTC-INR
2020-12-16,1568584.75,1579503.5,1423360.875,1427783.25,3268763259634,BTC-INR
2020-12-17,1676864.375,1737833.625,1563722.75,1568419.375,5248471710418,BTC-INR
2020-12-18,1703118.125,1708066.25,1646619.375,1676984.625,2972835919879,BTC-INR
2020-12-19,1756989.125,1772890.0,1680190.375,1702743.125,2832956689836,BTC-INR
2020-12-20,1727846.0,1782002.875,1703835.875,1756395.375,2785201621724,BTC-INR
2020-12-21,1685955.875,1773343.25,1640704.25,1727637.0,3390140629224,BTC-INR
2020-12-22,1762833.75,1763343.25,1657446.625,1685287.375,3274067671735,BTC-INR
2020-12-23,1716141.375,1772905.25,1683869.25,1762755.625,3776633515645,BTC-INR
2020-12-24,1745972.625,1748355.125,1678788.625,1716057.0,3021824849377,BTC-INR
2020-12-25,1814318.625,1817651.625,1726106.125,1745797.625,3094511275497,BTC-INR
2020-12-26,1944683.375,1965356.0,1803865.75,1815217.875,3555303667369,BTC-INR
2020-12-27,1936930.75,2089131.0,1914396.625,1944855.25,4901245194984,BTC-INR
2020-12-28,1991956.25,2013748.875,1932164.125,1937559.5,3607885465491,BTC-INR
2020-12-29,2009443.875,2010052.25,1907740.5,1991735.75,3324242771985,BTC-INR
2020-12-30,2110859.25,2117999.5,2009271.625,2009271.625,3753709980901,BTC-INR
2020-12-31,2118790.25,2140422.25,2058085.375,2110904.75,3415796168900,BTC-INR
2021-01-01,2147022.75,2163227.25,2104315.0,2118227.0,2977069369481,BTC-INR
2021-01-02,2348254.25,2423382.25,2126340.0,2147191.25,4960436300944,BTC-INR
2021-01-03,2395940.25,2529617.25,2342776.0,2348410.75,5749407146511,BTC-INR
2021-01-04,2336819.0,2437574.75,2097177.5,2398054.25,5932217878548,BTC-INR
2021-01-05,2487166.5,2518591.25,2209558.75,2337193.75,4942319614003,BTC-INR
2021-01-06,2693424.25,2697471.5,2454056.75,2488716.75,5506853873887,BTC-INR
2021-01-07,2891625.75,2951202.0,2671167.0,2694120.0,6225397405318,BTC-INR
2021-01-08,2993704.25,3074446.0,2704389.0,2892413.25,6465276914895,BTC-INR
2021-01-09,2953814.25,3038962.0,2860393.25,2993046.0,4548298694325,BTC-INR
2021-01-10,2813688.5,3039347.25,2640494.25,2953790.0,5867095800818,BTC-INR
2021-01-11,2614815.75,2812961.5,2245556.0,2812961.5,9066373101192,BTC-INR
2021-01-12,2481337.5,2680655.75,2397142.75,2611118.25,5469385028831,BTC-INR
2021-01-13,2730439.75,2751168.5,2383596.25,2480764.0,5075390260328,BTC-INR
2021-01-14,2864221.75,2920723.25,2697886.5,2731080.0,4649725155669,BTC-INR
2021-01-15,2694199.0,2891636.5,2536069.75,2861983.75,4957478687690,BTC-INR
2021-01-16,2645725.5,2770214.0,2605899.75,2693927.0,4220082430105,BTC-INR
2021-01-17,2617995.75,2686699.0,2492596.75,2644665.75,3829924063089,BTC-INR
2021-01-18,2680935.25,2734263.25,2555848.5,2618066.0,3623734467416,BTC-INR
2021-01-19,2640030.25,2762476.0,2640030.25,2681825.0,4189831295290,BTC-INR
2021-01-20,2591756.25,2662615.25,2448464.5,2638588.75,4872851852967,BTC-INR
2021-01-21,2248893.5,2592080.25,2207020.75,2591876.25,5518551349620,BTC-INR
2021-01-22,2409401.0,2467827.25,2112309.25,2248304.5,5636084568950,BTC-INR
2021-01-23,2340918.75,2435331.5,2298981.75,2407940.5,3529866859354,BTC-INR
2021-01-24,2356991.0,2404893.0,2270769.5,2340680.25,3550798540158,BTC-INR
2021-01-25,2361793.5,2538292.5,2340924.5,2356729.75,4370720855214,BTC-INR
2021-01-26,2374998.5,2391150.75,2262643.25,2361225.75,4393834492447,BTC-INR
2021-01-27,2222773.5,2374574.0,2145692.75,2374574.0,4570566022713,BTC-INR
2021-01-28,2440985.25,2469584.5,2194028.5,2223394.0,5581088791799,BTC-INR
2021-01-29,2501913.5,2798397.5,2340426.75,2503171.25,8595369071680,BTC-INR
2021-01-30,2498482.75,2539702.75,2401578.5,2500422.25,4749285084927,BTC-INR
2021-01-31,2414384.5,2499854.0,2352716.75,2498581.5,3846360241705,BTC-INR
2021-02-01,2452240.0,2530964.0,2361031.75,2414400.5,4489600366300,BTC-INR
2021-02-02,2589344.75,2617681.5,2448733.25,2451949.25,4600303251342,BTC-INR
2021-02-03,2730151.0,2729425.25,2585644.0,2589383.5,4456507573788,BTC-INR
2021-02-04,2695098.25,2814054.75,2649159.75,2730370.75,5024239240167,BTC-INR
2021-02-05,2776459.25,2785829.25,2675466.75,2695498.5,4265253636706,BTC-INR
2021-02-06,2858106.25,2973150.75,2776028.5,2776028.5,5191700735343,BTC-INR
2021-02-07,2831977.75,2884006.0,2725642.0,2856954.75,4768122185042,BTC-INR
2021-02-08,3369115.0,3369659.75,2773193.75,2830768.5,7400019872088,BTC-INR
2021-02-09,3386420.25,3498895.5,3293362.0,3368278.5,6688884157796,BTC-INR
2021-02-10,3270382.75,3435026.25,3196202.75,3385593.75,6356178293089,BTC-INR
2021-02-11,3483475.5,3524534.75,3218205.5,3268965.0,5917767430465,BTC-INR
2021-02-12,3448422.25,3546137.5,3373314.5,3481127.25,5557203167694,BTC-INR
2021-02-13,3419439.0,3487831.5,3367664.5,3447431.5,5099554375276,BTC-INR
2021-02-14,3536634.0,3592359.75,3420091.75,3420091.75,5172300926880,BTC-INR
2021-02-15,3482678.5,3548124.5,3363142.0,3535127.25,5598276842607,BTC-INR
2021-02-16,3588405.0,3660943.5,3427775.25,3482635.0,5619630590149,BTC-INR
2021-02-17,3796127.0,3821847.5,3579116.0,3588945.0,5883238497441,BTC-INR
2021-02-18,3752245.0,3819792.25,3702869.5,3795542.0,3779466728671,BTC-INR
2021-02-19,4054759.5,4071219.25,3697975.0,3751968.0,4606684020310,BTC-INR
2021-02-20,4071170.25,4172082.0,3963230.75,4054701.75,4945350106812,BTC-INR
2021-02-21,4175234.25,4232134.0,4040189.0,4068924.0,3765811415421,BTC-INR
2021-02-22,3927762.0,4174758.75,3551176.75,4174711.5,6669948080246,BTC-INR
2021-02-23,3534027.0,3927589.0,3283611.25,3927589.0,7679948514183,BTC-INR
2021-02-24,3598459.75,3712092.75,3417438.25,3534798.75,4611291412102,BTC-INR
2021-02-25,3444981.25,3773175.5,3444981.25,3598731.25,3987231608369,BTC-INR
2021-02-26,3410439.5,3578067.25,3252707.5,3451317.0,25829977008274,BTC-INR
2021-02-27,3399303.75,3551267.0,3331637.25,3410808.5,3378880374294,BTC-INR
2021-02-28,3326373.5,3438161.25,3182427.5,3399713.25,3938482885801,BTC-INR
2021-03-01,3638530.75,3649731.0,3324702.5,3327975.25,3950841269911,BTC-INR
2021-03-02,3545103.5,3674925.5,3460037.0,3637128.0,3482957240411,BTC-INR
2021-03-03,3689294.5,3825755.5,3537433.5,3547802.0,3885122041627,BTC-INR
2021-03-04,3551448.0,3775394.25,3487875.0,3688131.0,3828086412461,BTC-INR
2021-03-05,3580544.25,3613869.75,3403796.0,3548951.5,3558489239024,BTC-INR
2021-03-06,3579452.0,3596637.75,3458348.25,3578489.75,2514756589065,BTC-INR
2021-03-07,3747472.0,3760474.75,3579913.0,3579913.0,3156939387731,BTC-INR
2021-03-08,3831271.25,3837072.25,3619412.5,3745088.0,3563680695516,BTC-INR
2021-03-09,3989882.75,3989882.75,3812786.5,3833210.5,3705190805773,BTC-INR
2021-03-10,4072166.0,4164058.0,3889622.0,3989875.0,4165740803027,BTC-INR
2021-03-11,4198921.0,4219685.5,3960319.25,4068867.25,4123900459471,BTC-INR
2021-03-12,4167426.5,4212831.0,4026679.75,4200090.0,4048060312950,BTC-INR
2021-03-13,4451714.0,4483754.0,4086442.25,4168246.5,4410044426824,BTC-INR
2021-03-14,4310706.5,4477506.5,4310706.5,4450118.5,3191195802876,BTC-INR
2021-03-15,4054141.25,4402540.0,4017405.25,4308170.5,4816437138205,BTC-INR
2021-03-16,4119249.75,4121218.25,3886201.75,4049325.25,4332801099232,BTC-INR
2021-03-17,4272263.5,4263208.0,3958972.0,4120767.25,4372948680681,BTC-INR
2021-03-18,4204622.0,4366282.5,3941986.5,4273873.5,4051078624517,BTC-INR
2021-03-19,4226751.0,4311526.0,4116323.5,4204006.0,3554287597963,BTC-INR
2021-03-20,4224360.0,4348789.5,4217090.5,4225708.5,3648307051250,BTC-INR
2021-03-21,4165414.75,4257267.0,4057161.75,4224089.5,3761352557275,BTC-INR
2021-03-22,3946860.5,4231253.5,3929445.0,4165014.25,4091065302129,BTC-INR
2021-03-23,3974729.0,4061500.0,3868578.0,3945595.0,4097885352185,BTC-INR
2021-03-24,3833831.5,4158823.5,3815234.25,3972662.75,5126416165813,BTC-INR
2021-03-25,3754396.75,3876474.0,3695673.25,3830379.5,4937673673815,BTC-INR
2021-03-26,3994554.75,3994554.75,3745370.5,3752861.0,4104304107841,BTC-INR
2021-03-27,4055135.0,4098219.75,3929757.5,3994573.0,3424337808198,BTC-INR
2021-03-28,4053488.75,4101269.5,3989758.5,4055238.5,3454770995980,BTC-INR
2021-03-29,4200873.5,4238953.5,4002151.5,4053282.5,4191808749605,BTC-INR
2021-03-30,4327242.0,4367168.5,4167999.0,4200868.5,3996474545870,BTC-INR
2021-03-31,4313079.0,4399296.0,4242098.0,4328166.5,4796369724151,BTC-INR
2021-04-01,4330986.5,4372515.0,4296275.5,4313645.0,4519581493210,BTC-INR
2021-04-02,4357392.5,4416861.5,4314397.0,4331211.5,4309224310042,BTC-INR
2021-04-03,4226751.5,4410660.0,4226751.5,4358353.0,4376252239033,BTC-INR
2021-04-04,4311483.0,4322864.0,4194817.5,4226821.5,3723820363477,BTC-INR
2021-04-05,4327746.5,4385289.0,4235815.0,4311653.0,4448540383286,BTC-INR
2021-04-06,4276035.5,4357601.5,4236046.0,4336104.5,4854013257480,BTC-INR
2021-04-07,4170133.5,4339996.5,4137898.5,4275605.5,5628135401372,BTC-INR
2021-04-08,4347744.0,4348846.0,4157496.0,4173926.0,3954885821727,BTC-INR
2021-04-09,4352631.5,4402753.5,4327570.5,4347938.5,3486529831369,BTC-INR
2021-04-10,4468330.5,4579187.0,4337215.0,4353287.5,4352143430813,BTC-INR
2021-04-11,4499101.5,4542860.0,4430708.5,4472291.0,3458511242469,BTC-INR
2021-04-12,4491485.5,4587947.0,4473311.5,4496932.5,3886698708052,BTC-INR
2021-04-13,4774301.0,4798035.0,4489723.5,4491228.0,5261478709934,BTC-INR
2021-04-14,4734890.5,4874119.0,4619650.0,4775827.0,5810924485825,BTC-INR
2021-04-15,4731307.5,4769128.5,4671974.0,4732302.0,4554978119306,BTC-INR
2021-04-16,4591076.5,4750986.0,4480725.0,4727160.0,6285173233040,BTC-INR
2021-04-17,4524215.5,4665594.0,4500174.0,4587880.0,4930902439372,BTC-INR
2021-04-18,4191673.0,4552071.5,3938648.0,4525562.5,7267615810350,BTC-INR
2021-04-19,4172547.0,4303363.5,4071117.5,4189838.5,4892922610619,BTC-INR
2021-04-20,4260859.5,4305217.0,3994477.5,4169366.75,5119194582387,BTC-INR
2021-04-21,4066144.75,4282363.5,4050096.5,4260716.0,4143123111620,BTC-INR
2021-04-22,3886924.75,4158152.5,3798290.0,4062450.25,5616767412951,BTC-INR
2021-04-23,3825294.75,3913857.75,3576298.5,3885237.75,6488735785544,BTC-INR
2021-04-24,3747273.5,3830828.5,3654017.5,3829006.5,3669680914080,BTC-INR
2021-04-25,3668868.0,3781350.25,3532815.75,3747420.5,3452712757206,BTC-INR
2021-04-26,4041646.0,4058248.5,3657532.75,3674374.0,4360529473505,BTC-INR
2021-04-27,4104108.5,4132692.5,3980517.25,4042285.5,3687613524681,BTC-INR
2021-04-28,4074136.75,4180402.75,4011338.5,4104371.0,3567021361449,BTC-INR
2021-04-29,3968757.5,4095771.75,3884173.5,4076617.75,3415468534704,BTC-INR
2021-04-30,4279028.5,4290183.0,3937224.75,3969762.0,3882302987955,BTC-INR
2021-05-01,4284798.5,4330759.0,4227317.0,4276397.0,3173986674779,BTC-INR
2021-05-02,4196083.0,4290321.5,4159862.75,4284636.5,2828757100776,BTC-INR
2021-05-03,4223535.0,4365466.5,4193109.0,4195282.5,3818376660176,BTC-INR
2021-05-04,3934903.0,4224560.5,3924418.0,4224560.5,5058645731479,BTC-INR
2021-05-05,4237814.0,4271334.0,3908011.75,3928899.5,5109915423174,BTC-INR
2021-05-06,4151654.75,4302187.0,4076498.25,4239090.5,5117987918539,BTC-INR
2021-05-07,4203679.5,4294404.0,4072324.0,4152938.5,5015563790255,BTC-INR
2021-05-08,4310081.5,4358518.0,4175741.75,4203413.0,4792310948535,BTC-INR
2021-05-09,4267878.5,4339921.0,4139905.0,4315477.0,4830337386515,BTC-INR
2021-05-10,4105709.25,4365943.0,3972143.25,4269238.5,5275594240615,BTC-INR
2021-05-11,4160718.0,4172762.5,4012453.0,4104786.25,4498525038311,BTC-INR
2021-05-12,3621502.0,4256196.5,3621502.0,4161448.75,5542009807476,BTC-INR
2021-05-13,3651423.0,3777385.5,3461574.5,3664598.5,7103718929033,BTC-INR
2021-05-14,3655200.5,3768570.25,3585600.75,3648984.0,4084393649579,BTC-INR
2021-05-15,3426544.5,3710829.0,3419506.25,3653365.75,4335268313983,BTC-INR
2021-05-16,3404260.75,3643440.0,3221594.75,3423353.25,4693373843050,BTC-INR
2021-05-17,3189991.25,3416539.75,3095333.25,3401317.75,5488185844038,BTC-INR
2021-05-18,3137897.75,3345688.5,3098751.5,3186367.75,4108894693423,BTC-INR
2021-05-19,2709442.75,3184372.5,2246731.0,3140499.25,9252363542578,BTC-INR
2021-05-20,2978043.25,3103174.25,2566530.5,2691227.0,6446537310226,BTC-INR
2021-05-21,2720086.5,3079511.5,2451190.75,2964476.5,5982826464076,BTC-INR
2021-05-22,2736998.5,2831381.75,2580015.5,2724923.5,4183686829236,BTC-INR
2021-05-23,2535125.0,2791873.75,2276954.0,2736620.5,5721198795572,BTC-INR
2021-05-24,2819221.5,2904816.25,2517616.5,2530005.25,4906259788315,BTC-INR
2021-05-25,2795880.0,2897192.25,2662253.75,2825762.25,4092517299107,BTC-INR
2021-05-26,2855617.5,2964039.25,2759740.25,2795181.0,3731508550318,BTC-INR
2021-05-27,2793746.75,2931485.5,2710549.0,2857266.5,3140739525631,BTC-INR
2021-05-28,2584281.75,2824332.25,2517783.25,2798843.0,3996146136097,BTC-INR
2021-05-29,2505985.25,2695543.0,2439228.25,2583308.25,3274440410040,BTC-INR
2021-05-30,2582873.75,2635179.0,2426690.25,2505358.25,2290978660574,BTC-INR
2021-05-31,2706163.5,2715978.0,2479116.75,2581459.5,2827724536300,BTC-INR
2021-06-01,2672689.5,2747045.25,2608204.5,2703332.0,2523664017381,BTC-INR
2021-06-02,2741540.0,2788041.5,2620345.25,2673782.25,2412898687490,BTC-INR
2021-06-03,2863975.0,2877492.5,2719461.75,2743307.75,2590204061222,BTC-INR
2021-06-04,2689965.5,2866438.25,2607390.0,2866438.25,3049898510842,BTC-INR
2021-06-05,2592088.0,2764574.75,2544583.75,2688926.75,2621799811605,BTC-INR
2021-06-06,2614724.0,2656574.0,2577544.25,2591114.75,2108077449547,BTC-INR
2021-06-07,2443543.25,2682347.0,2437713.5,2612747.25,2452515470653,BTC-INR
2021-06-08,2442683.75,2476794.0,2269226.25,2445641.0,3641629527223,BTC-INR
2021-06-09,2725654.0,2739685.5,2368351.25,2438622.25,3939242801067,BTC-INR
2021-06-10,2679750.5,2801016.0,2617132.25,2728894.0,3181597321106,BTC-INR
2021-06-11,2734065.25,2748341.75,2631713.5,2679343.75,2834051398962,BTC-INR
2021-06-12,2603574.75,2739523.0,2543207.75,2734485.75,2777259520329,BTC-INR
2021-06-13,2863208.75,2879755.25,2553161.5,2603814.5,2978274452314,BTC-INR
2021-06-14,2943230.5,2999576.0,2838893.5,2857285.0,3157682838993,BTC-INR
2021-06-15,2963664.75,3029429.25,2903789.5,2958502.75,3404762806606,BTC-INR
2021-06-16,2830947.25,2972878.0,2818321.0,2946239.25,2894773591302,BTC-INR
2021-06-17,2825630.25,2926422.25,2779027.75,2830530.75,2754581256992,BTC-INR
2021-06-18,2653413.0,2835562.0,2612640.75,2829043.75,2684082206204,BTC-INR
2021-06-19,2640706.5,2703130.5,2590080.5,2658401.75,2313835668177,BTC-INR
2021-06-20,2646819.5,2673598.0,2478791.25,2636797.0,2718423200568,BTC-INR
2021-06-21,2348365.75,2648554.0,2320134.75,2642582.0,3915021628983,BTC-INR
2021-06-22,2416225.25,2472830.25,2148089.5,2344339.0,4382964766523,BTC-INR
2021-06-23,2503838.25,2576967.25,2361737.5,2416972.75,3438912731775,BTC-INR
2021-06-24,2571625.25,2613996.5,2402443.5,2500851.5,2457440964638,BTC-INR
2021-06-25,2347012.25,2631060.0,2325729.25,2571378.0,2984483364466,BTC-INR
2021-06-26,2387702.0,2421181.75,2239202.5,2343813.75,2862412451710,BTC-INR
2021-06-27,2571713.5,2572194.75,2379206.5,2395212.75,2635691316830,BTC-INR
2021-06-28,2557977.0,2613853.0,2519085.25,2573901.25,2517728157059,BTC-INR
2021-06-29,2664539.75,2713028.75,2543440.75,2561039.25,2815617599537,BTC-INR
2021-06-30,2606038.0,2679914.5,2533659.75,2667556.5,2533019900288,BTC-INR
2021-07-01,2503053.25,2605676.75,2450978.0,2605676.75,2821178042429,BTC-INR
2021-07-02,2524721.5,2530451.0,2451099.25,2501374.25,2884613293182,BTC-INR
2021-07-03,2582215.75,2600144.75,2487901.25,2521546.5,1816189172429,BTC-INR
2021-07-04,2628306.0,2677523.0,2561951.0,2581993.5,1856413448354,BTC-INR
2021-07-05,2507936.75,2628050.25,2468193.25,2628050.25,1985893539998,BTC-INR
2021-07-06,2559397.0,2611439.25,2511553.0,2506265.25,1981214020405,BTC-INR
2021-07-07,2533128.5,2613307.25,2531928.5,2558685.75,1855292186446,BTC-INR
2021-07-08,2456651.5,2537062.75,2404251.5,2535693.25,2234954211952,BTC-INR
2021-07-09,2517635.75,2535832.5,2415191.75,2455478.25,2043727039800,BTC-INR
2021-07-10,2496965.25,2548255.75,2466833.25,2518621.5,1711189786330,BTC-INR
2021-07-11,2550786.0,2576451.25,2484020.25,2496113.0,1498036895030,BTC-INR
2021-07-12,2471501.5,2577288.5,2436163.75,2551816.25,1812972002413,BTC-INR
2021-07-13,2441512.5,2482092.25,2407976.5,2469237.0,1427550978909,BTC-INR
2021-07-14,2444258.75,2464203.5,2360959.0,2443141.5,1591896277550,BTC-INR
2021-07-15,2368921.5,2471012.0,2324182.0,2444670.25,1587731597871,BTC-INR
2021-07-16,2345052.25,2403746.0,2320320.5,2373455.0,1768739361360,BTC-INR
2021-07-17,2353344.25,2383411.5,2330309.0,2343244.0,1410154158641,BTC-INR
2021-07-18,2371928.75,2417969.5,2329643.5,2353405.25,1401516826149,BTC-INR
2021-07-19,2311138.5,2384727.5,2289419.25,2372167.5,1532477411456,BTC-INR
2021-07-20,2221459.25,2325273.5,2190553.75,2312672.5,1725176445377,BTC-INR
2021-07-21,2390334.5,2437516.5,2201774.75,2220635.0,2099445952326,BTC-INR
2021-07-22,2405822.0,2425456.5,2364423.0,2392432.25,1455954162473,BTC-INR
2021-07-23,2500114.5,2500114.5,2386922.0,2405289.75,1678978414585,BTC-INR
2021-07-24,2552849.75,2567585.5,2488449.0,2501021.25,1612796605535,BTC-INR
2021-07-25,2631791.5,2632888.75,2522282.5,2552689.25,1552762595730,BTC-INR
2021-07-26,2773796.25,3014020.25,2627114.25,2634311.25,3790421306911,BTC-INR
2021-07-27,2935918.0,2935918.0,2708823.0,2769227.5,2614844026189,BTC-INR
2021-07-28,2975305.0,3036134.0,2895436.0,2943088.5,2879081212569,BTC-INR
2021-07-29,2970715.25,3015307.0,2926775.75,2975271.25,2017221745714,BTC-INR
2021-07-30,3141450.5,3141450.5,2857554.0,2972130.75,2459930445632,BTC-INR
2021-07-31,3096127.25,3141145.5,3057795.0,3138531.5,1919197574638,BTC-INR
2021-08-01,2973306.5,3164220.25,2940825.5,3083828.5,1985068439343,BTC-INR
2021-08-02,2913965.25,3005829.5,2879661.5,2968276.0,1902551391255,BTC-INR
2021-08-03,2831506.5,2955321.25,2804236.75,2912215.5,1943666612352,BTC-INR
2021-08-04,2948865.25,2964554.0,2789774.0,2835985.5,1882389134487,BTC-INR
2021-08-05,3027324.25,3063079.25,2777084.0,2948643.5,2606255348808,BTC-INR
2021-08-06,3178784.75,3211053.5,2958814.75,3027051.0,2838012542054,BTC-INR
2021-08-07,3306508.5,3316457.25,3164089.75,3179994.75,2970710615181,BTC-INR
2021-08-08,3262594.0,3360426.5,3227427.75,3307891.75,2704245251396,BTC-INR
2021-08-09,3452667.0,3458414.0,3182275.5,3262132.75,2884389515742,BTC-INR
2021-08-10,3393156.0,3472965.5,3328250.25,3446370.5,2497023122293,BTC-INR
2021-08-11,3378509.0,3470411.0,3374879.25,3394248.25,2543105851852,BTC-INR
2021-08-12,3299260.5,3432150.5,3259088.0,3377267.25,2504328020728,BTC-INR
2021-08-13,3547077.0,3549945.75,3288436.75,3300107.25,2355963710189,BTC-INR
2021-08-14,3495394.0,3569740.0,3427165.5,3548366.0,2316413092596,BTC-INR
2021-08-15,3491689.5,3514702.25,3382780.5,3495373.5,2299908892498,BTC-INR
2021-08-16,3410852.25,3561160.75,3389478.5,3489682.5,2430134466947,BTC-INR
2021-08-17,3323758.75,3503608.75,3310181.25,3405808.5,2487601882375,BTC-INR
2021-08-18,3327386.75,3412641.75,3299128.75,3323118.5,2391059355871,BTC-INR
2021-08-19,3477168.25,3495895.25,3271353.75,3322982.25,2769100110857,BTC-INR
2021-08-20,3665984.75,3666205.75,3472191.0,3477580.75,2578779253337,BTC-INR
2021-08-21,3633810.0,3694108.75,3592133.0,3665085.5,3015590334759,BTC-INR
2021-08-22,3664685.0,3677354.5,3581385.75,3631106.5,1885107742917,BTC-INR
2021-08-23,3671674.5,3744959.75,3637647.5,3662457.75,2542215628173,BTC-INR
2021-08-24,3537172.75,3697673.5,3535764.0,3672875.0,2621855843395,BTC-INR
2021-08-25,3628118.75,3645756.25,3501276.25,3538740.0,2419177516900,BTC-INR
2021-08-26,3481063.0,3656667.75,3440698.5,3631220.25,2422431789078,BTC-INR
2021-08-27,3605655.25,3609632.5,3440440.0,3477528.5,2536453723678,BTC-INR
2021-08-28,3594170.0,3622180.0,3564538.75,3606678.0,2099664182021,BTC-INR
2021-08-29,3588839.0,3648683.5,3522397.0,3594820.25,1902807766164,BTC-INR
2021-08-30,3454374.5,3595883.0,3446687.25,3589208.0,2337934803979,BTC-INR
2021-08-31,3443024.0,3514534.0,3432440.5,3452124.75,2535210359459,BTC-INR
